Date,Open,High,Low,Close,Vol,OI
1/4/2023,199.9,199.9,199.9,199.9,0,0
1/5/2023,199.9,199.9,199.9,199.9,0,0
1/6/2023,199.9,199.9,199.9,199.9,0,0
1/9/2023,199.9,199.9,199.9,199.9,0,0
1/10/2023,199.9,199.9,199.9,199.9,0,0
1/11/2023,199.9,199.9,199.9,199.9,0,0
1/12/2023,199.9,199.9,199.9,199.9,0,0
1/13/2023,199.9,199.9,199.9,199.9,0,0
1/17/2023,199.9,199.9,199.9,199.9,0,0
1/18/2023,199.9,199.9,199.9,199.9,0,0
1/19/2023,199.9,199.9,199.9,199.9,0,0
1/20/2023,199.9,199.9,199.9,199.9,0,0
1/23/2023,199.9,199.9,199.9,199.9,0,0
1/24/2023,199.9,199.9,199.9,199.9,0,0
1/25/2023,199.9,199.9,199.9,199.9,0,0
1/26/2023,199.9,199.9,199.9,199.9,0,0
1/27/2023,199.9,199.9,199.9,199.9,0,0
1/30/2023,199.9,199.9,199.9,199.9,0,0
1/31/2023,199.9,199.9,199.9,199.9,0,0
2/1/2023,199.9,199.9,199.9,199.9,0,0
2/2/2023,199.9,199.9,199.9,199.9,0,0
2/3/2023,199.9,199.9,199.9,199.9,0,0
2/6/2023,199.9,199.9,199.9,199.9,0,0
2/7/2023,199.9,199.9,199.9,199.9,0,0
2/8/2023,199.9,199.9,199.9,199.9,0,0
2/9/2023,199.9,199.9,199.9,199.9,0,0
2/10/2023,199.9,199.9,199.9,199.9,0,0
2/13/2023,199.9,199.9,199.9,199.9,0,0
2/14/2023,199.9,199.9,199.9,199.9,0,0
2/15/2023,199.9,199.9,199.9,199.9,0,0
2/16/2023,199.9,199.9,199.9,199.9,0,0
2/17/2023,199.9,199.9,199.9,199.9,0,0
2/21/2023,199.9,199.9,199.9,199.9,0,0
2/22/2023,199.9,199.9,199.9,199.9,0,0
2/23/2023,199.9,199.9,199.9,199.9,0,0
2/24/2023,199.9,199.9,199.9,199.9,0,0
2/27/2023,199.9,199.9,199.9,199.9,0,0
2/28/2023,199.9,199.9,199.9,199.9,0,0
3/1/2023,199.9,199.9,199.9,199.9,0,0
3/2/2023,199.9,199.9,199.9,199.9,0,0
3/3/2023,199.9,199.9,199.9,199.9,0,0
3/6/2023,199.9,199.9,199.9,199.9,0,0
3/7/2023,199.9,199.9,199.9,199.9,0,0
3/8/2023,199.9,199.9,199.9,199.9,0,0
3/9/2023,199.9,199.9,199.9,199.9,0,0
3/10/2023,199.9,199.9,199.9,199.9,0,0
3/13/2023,199.9,199.9,199.9,199.9,0,0
3/14/2023,199.9,199.9,199.9,199.9,0,0
3/15/2023,199.9,199.9,199.9,199.9,0,0
3/16/2023,199.9,199.9,199.9,199.9,0,0
3/17/2023,199.9,199.9,199.9,199.9,0,0
3/20/2023,199.9,199.9,199.9,199.9,0,0
3/21/2023,199.9,199.9,199.9,199.9,0,0
3/22/2023,199.9,199.9,199.9,199.9,0,0
3/23/2023,199.9,199.9,199.9,199.9,0,0
3/24/2023,199.9,199.9,199.9,199.9,0,0
3/27/2023,199.9,199.9,199.9,199.9,0,0
3/28/2023,199.9,199.9,199.9,199.9,0,0
3/29/2023,199.9,199.9,199.9,199.9,0,0
3/30/2023,199.9,199.9,199.9,199.9,0,0
3/31/2023,199.9,199.9,199.9,199.9,0,0
4/3/2023,199.9,199.9,199.9,199.9,0,0
4/4/2023,199.9,199.9,199.9,199.9,0,0
4/5/2023,199.9,199.9,199.9,199.9,0,0
4/6/2023,199.9,199.9,199.9,199.9,0,0
4/10/2023,199.9,199.9,199.9,199.9,0,0
4/11/2023,199.9,199.9,199.9,199.9,0,0
4/12/2023,199.9,199.9,199.9,199.9,0,0
4/13/2023,206.0,206.0,206.0,206.0,0,0
4/14/2023,213.0,213.0,213.0,213.0,0,0
4/17/2023,215.0,215.0,215.0,215.0,0,0
4/18/2023,221.0,221.0,221.0,221.0,0,0
4/19/2023,225.0,225.0,225.0,225.0,0,0
4/20/2023,225.0,225.0,225.0,225.0,0,0
4/21/2023,225.0,225.0,225.0,225.0,0,0
4/24/2023,225.0,225.0,225.0,225.0,0,0
4/25/2023,225.0,225.0,225.0,225.0,0,0
4/26/2023,225.0,225.0,225.0,225.0,0,0
4/27/2023,225.0,225.0,225.0,225.0,0,0
4/28/2023,225.0,225.0,225.0,225.0,0,0
5/1/2023,225.0,225.0,225.0,225.0,0,0
5/2/2023,225.0,225.0,225.0,225.0,0,0
5/3/2023,225.0,225.0,225.0,225.0,0,0
5/4/2023,225.0,225.0,225.0,225.0,0,0
5/5/2023,225.0,225.0,225.0,225.0,0,0
5/8/2023,225.0,225.0,225.0,225.0,0,0
5/9/2023,225.0,225.0,225.0,225.0,0,0
5/10/2023,225.0,225.0,225.0,225.0,0,0
5/11/2023,225.0,225.0,225.0,225.0,0,0
5/12/2023,225.0,225.0,225.0,225.0,0,0
5/15/2023,225.0,225.0,225.0,225.0,0,0
5/16/2023,225.0,225.0,225.0,225.0,0,0
5/17/2023,225.0,225.0,225.0,225.0,0,0
5/18/2023,225.0,225.0,225.0,225.0,0,0
5/19/2023,225.0,225.0,225.0,225.0,0,0
5/22/2023,225.0,225.0,225.0,225.0,0,0
5/23/2023,225.0,225.0,225.0,225.0,0,0
5/24/2023,225.0,225.0,225.0,225.0,0,0
5/25/2023,225.0,225.0,225.0,225.0,0,0
5/26/2023,225.0,225.0,225.0,225.0,0,0
5/30/2023,225.0,225.0,225.0,225.0,0,0
5/31/2023,225.0,225.0,225.0,225.0,0,0
6/1/2023,225.0,225.0,225.0,225.0,0,0
6/2/2023,225.0,225.0,225.0,225.0,0,0
6/5/2023,225.0,225.0,225.0,225.0,0,0
6/6/2023,225.0,225.0,225.0,225.0,0,0
6/7/2023,225.0,225.0,225.0,225.0,0,0
6/8/2023,225.0,225.0,225.0,225.0,0,0
6/9/2023,225.0,225.0,225.0,225.0,0,0
6/12/2023,225.0,225.0,225.0,225.0,0,0
6/13/2023,225.0,225.0,225.0,225.0,0,0
6/14/2023,225.0,225.0,225.0,225.0,0,0
6/15/2023,225.0,225.0,225.0,225.0,0,0
6/16/2023,225.0,225.0,225.0,225.0,0,0
6/20/2023,225.0,225.0,225.0,225.0,0,0
6/21/2023,225.0,225.0,225.0,225.0,0,0
6/22/2023,225.0,225.0,225.0,225.0,0,0
6/23/2023,225.0,225.0,225.0,225.0,0,0
6/26/2023,225.0,225.0,225.0,225.0,0,0
6/27/2023,225.0,225.0,225.0,225.0,0,0
6/28/2023,225.0,225.0,225.0,225.0,0,0
6/29/2023,225.0,225.0,225.0,225.0,0,0
6/30/2023,225.0,225.0,225.0,225.0,0,0
7/3/2023,225.0,225.0,225.0,225.0,0,0
7/5/2023,225.0,225.0,225.0,225.0,0,0
7/6/2023,225.0,225.0,225.0,225.0,0,0
7/7/2023,225.0,225.0,225.0,225.0,0,0
7/10/2023,225.0,225.0,225.0,225.0,0,0
7/11/2023,225.0,225.0,225.0,225.0,0,0
7/12/2023,225.0,225.0,225.0,225.0,0,0
7/13/2023,224.7,224.7,224.7,224.7,5,0
7/14/2023,224.7,224.7,224.7,224.7,5,5
7/17/2023,224.7,224.7,224.7,224.7,0,5
7/18/2023,224.7,224.7,224.7,224.7,0,5
7/19/2023,224.7,224.7,224.7,224.7,0,5
7/20/2023,224.7,224.7,224.7,224.7,0,5
7/21/2023,224.7,224.7,224.7,224.7,0,5
7/24/2023,224.7,224.7,224.7,224.7,0,5
7/25/2023,224.7,224.7,224.7,224.7,0,5
7/26/2023,224.7,224.7,224.7,224.7,0,5
7/27/2023,224.7,224.7,224.7,224.7,0,5
7/28/2023,224.7,224.7,224.7,224.7,0,5
7/31/2023,224.7,224.7,224.7,224.7,0,5
8/1/2023,224.7,224.7,224.7,224.7,0,5
8/2/2023,224.7,224.7,224.7,224.7,0,5
8/3/2023,224.7,224.7,224.7,224.7,0,5
8/4/2023,224.7,224.7,224.7,224.7,0,5
8/7/2023,224.7,224.7,224.7,224.7,0,5
8/8/2023,224.7,224.7,224.7,224.7,0,5
8/9/2023,224.7,224.7,224.7,224.7,0,5
8/10/2023,224.7,224.7,224.7,224.7,0,5
8/11/2023,224.7,224.7,224.7,224.7,0,5
8/14/2023,224.7,224.7,224.7,224.7,0,5
8/15/2023,224.7,224.7,224.7,224.7,0,5
8/16/2023,224.7,224.7,224.7,224.7,0,5
8/17/2023,224.7,224.7,224.7,224.7,0,5
8/18/2023,224.7,224.7,224.7,224.7,0,5
8/21/2023,224.7,224.7,224.7,224.7,0,5
8/22/2023,224.7,224.7,224.7,224.7,0,5
8/23/2023,224.7,224.7,224.7,224.7,0,5
8/24/2023,224.7,224.7,224.7,224.7,0,5
8/25/2023,224.7,224.7,224.7,224.7,0,5
8/28/2023,225.25,225.25,225.25,225.25,0,5
8/29/2023,225.25,225.25,225.25,225.25,0,5
8/30/2023,225.25,225.25,225.25,225.25,0,5
8/31/2023,225.25,225.25,225.25,225.25,0,5
9/1/2023,225.25,225.25,225.25,225.25,0,5
9/5/2023,230.0,230.0,230.0,230.0,0,5
9/6/2023,232.0,232.0,232.0,232.0,3,8
9/7/2023,234.0,234.0,234.0,234.0,0,8
9/8/2023,234.0,234.0,234.0,234.0,0,8
9/11/2023,234.0,234.0,234.0,234.0,0,8
9/12/2023,234.0,234.0,234.0,234.0,0,8
9/13/2023,241.0,241.0,241.0,241.0,0,8
9/14/2023,245.0,245.0,245.0,245.0,0,8
9/15/2023,245.0,245.0,245.0,245.0,0,8
9/18/2023,245.0,245.0,245.0,245.0,0,8
9/19/2023,245.0,245.0,245.0,245.0,0,8
